"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126","CreateLicenseAsync_generates_a_formatted_key","AuthManager.Tests","2026-07-28","passed","2026-07-28","LicenseServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.LicenseServiceTests","CreateLicenseAsync_generates_a_formatted_key"
"","288","DeleteTokenAsync_removes_it_from_the_list","AuthManager.Tests","2026-07-28","passed","2026-07-28","ApiTokenServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.ApiTokenServiceTests","DeleteTokenAsync_removes_it_from_the_list"
"","116","UpdateProviderAsync_persists_EntraId_settings_across_calls","AuthManager.Tests","2026-07-28","passed","2026-07-28","SsoServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SsoServiceTests","UpdateProviderAsync_persists_EntraId_settings_across_calls"
"","143","CreateClientAsync_rejects_a_duplicate_client_id","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.OAuthClientServiceTests","CreateClientAsync_rejects_a_duplicate_client_id"
"","135","ValidateLicenseAsync_reports_not_found_for_an_unknown_key","AuthManager.Tests","2026-07-28","passed","2026-07-28","LicenseServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.LicenseServiceTests","ValidateLicenseAsync_reports_not_found_for_an_unknown_key"
"","141","An_expired_license_fails_validation","AuthManager.Tests","2026-07-28","passed","2026-07-28","LicenseServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.LicenseServiceTests","An_expired_license_fails_validation"
"","145","ValidateClientCredentialsAsync_rejects_a_wrong_secret","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.OAuthClientServiceTests","ValidateClientCredentialsAsync_rejects_a_wrong_secret"
"","86","GetSettingsAsync_defaults_to_disabled_with_no_provider_selected","AuthManager.Tests","2026-07-28","passed","2026-07-28","SmsSettingsServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SmsSettingsServiceTests","GetSettingsAsync_defaults_to_disabled_with_no_provider_selected"
"","132","ActivateLicenseAsync_fails_once_MaxActivations_is_reached","AuthManager.Tests","2026-07-28","passed","2026-07-28","LicenseServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.LicenseServiceTests","ActivateLicenseAsync_fails_once_MaxActivations_is_reached"
"","179","The_issued_token_is_honoured_by_this_apps_own_JWT_bearer_auth","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientApiTests","AuthManager.Tests.ApiTests","AuthManager.Tests.ApiTests.OAuthClientApiTests","The_issued_token_is_honoured_by_this_apps_own_JWT_bearer_auth"
"","88","CreatePlanAsync_rejects_a_duplicate_name","AuthManager.Tests","2026-07-28","passed","2026-07-28","SubscriptionServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SubscriptionServiceTests","CreatePlanAsync_rejects_a_duplicate_name"
"","137","GetHistoryAsync_does_not_throw_when_ordering_by_timestamp","AuthManager.Tests","2026-07-28","passed","2026-07-28","SignInHistoryServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SignInHistoryServiceTests","GetHistoryAsync_does_not_throw_when_ordering_by_timestamp"
"","113","GenerateTestTokenAsync_does_not_validate_against_a_different_key","AuthManager.Tests","2026-07-28","passed","2026-07-28","JwtConfigServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.JwtConfigServiceTests","GenerateTestTokenAsync_does_not_validate_against_a_different_key"
"","369","CreateTenantAsync_rejects_a_duplicate_id","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantServiceTests","CreateTenantAsync_rejects_a_duplicate_id"
"","618","Deleting_a_tenant_falls_members_back_to_root_without_deleting_them","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantServiceTests","Deleting_a_tenant_falls_members_back_to_root_without_deleting_them"
"","75","CreateCustomerAsync_rejects_a_missing_email","AuthManager.Tests","2026-07-28","passed","2026-07-28","CustomerServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.CustomerServiceTests","CreateCustomerAsync_rejects_a_missing_email"
"","0","Constructor_rejects_iteration_counts_below_the_minimum_floor","AuthManager.Tests","2026-07-28","passed","2026-07-28","SelfContainedPasswordHasherTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SelfContainedPasswordHasherTests","Constructor_rejects_iteration_counts_below_the_minimum_floor"
"","96","DeleteCustomerAsync_removes_it","AuthManager.Tests","2026-07-28","passed","2026-07-28","CustomerServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.CustomerServiceTests","DeleteCustomerAsync_removes_it"
"","227","Two_hashes_of_the_same_password_are_different_because_the_salt_is_random","AuthManager.Tests","2026-07-28","passed","2026-07-28","SelfContainedPasswordHasherTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SelfContainedPasswordHasherTests","Two_hashes_of_the_same_password_are_different_because_the_salt_is_random"
